text,sentiment
@walktothecabin has I believe 3 inside days in a row w/ bearish moving avg alignment can be a quick mover…,0
open interest for maturity 07/20/2018. High put=50.00 High call=55.00 #maxpain #options,0
Foot Locker Inc Institutional Investors Sentiment Index Dropped in 2018 Q1 -,0
Analysts are on the Bearish side about Johnson Controls International plc this week. -,0
Recent technical alerts: New Downtrend plus 2 more alerts...,0
As Express Scripts Hldg Co Shares Declined Petrus Trust Company Lta Raised by .66 Million Its Position,0
As Crown Castle Intl Corp New Valuation Declined Shareholder Rare Infrastructure LTD Decreased Position,0
Short sale vol (not short interest) for on 2018-07-16 is 38%. 39% 41% 44% 60%,0
Analysts are on the Bearish side about Assurant Inc. this week. -,0
is on the cutting edge if #blockchain #cloudservices #AI and #QuantumComputing,0
Clorox Downgraded to Sell at Goldman Sachs Group,0
Express Scripts Holding Co Shareholder Capital Counsel LLC Lowered Its Stake by .52 Million -,0
As Home Depot INC Market Valuation Declined Argent Trust Company Has Lifted Its Stake by .27 Million,0
Goldman Sachs Group Downgrades Parker-Hannifin to Neutral,0
Essex Property Trust Rating Lowered to Sell at ValuEngine,0
Goldman downgrades from Buy to Neutral,0
Putnam Fl Investment Management Co Has Lowered Highwoods Properties Stake By .42 Million; Shorts at Waste M…,0
Starbucks Share Value Rose While Thrivent Financial For Lutherans Trimmed by .18 Million Its Position; As A…,0
Delphi Technologies Downgraded to “Hold” at Zacks Investment Research,0
Insider Selling: AutoNation Inc. Director Sells 42000 Shares of Stock,0
Alaska Air Group Inc. Can't Be More Risky. The Stock Formed a Bearish Wedge Down -,0
Hess Downgraded by Zacks Investment Research,0
RT @FemiAbodunde: @jason_kint @karaswisher Trump and Putin Zuck &amp; XI Our Top political leader. Our Top tech leader. They got 'em. They…,0
International Paper Rating Lowered to Hold at Zacks Investment Research,0
Stericycle Downgraded by Zacks Investment Research to “Hold”,0
Everest Re Group Stock Rating Lowered by Zacks Investment Research,0
Ross Stores Lowered to “Buy” at BidaskClub,0
I'm robotically impassionate about the #stockmarket and I say go sell Citrix Systems #Invest,0
Henry Schein Rating Lowered to Hold at BidaskClub,0
FedEx Downgraded to “Neutral” at UBS Group,0
Insider Selling: Xilinx Inc. SVP Sells .63 in Stock,0
American Tower Rating Lowered to Neutral at Guggenheim,0
Fedex Corporation Stock Declined While Southeastern Asset Management INC Trimmed Its Stake by .63 Million,0
Edwin J. Hill Sells 44815 Shares of CarMax Inc Stock,0
RT @teresaarthur66: Top five analyst downgrades,0
Institutional Investors Are Dumping Tractor Supply Co -,0
Envision Healthcare Stock Rating Lowered by Zacks Investment Research,0
SYSCO Co. Director Sells .00 in Stock,0
Were Analysts Bearish Regency Centers Corporation This Week?,0
David B. Edelson Sells 42000 Shares of AutoNation Inc. Stock,0
AES Downgraded by Zacks Investment Research to “Sell”,0
Carnival Corp Market Value Declined While Bank Of America Corp Decreased Its Stake by .79 Million -,0
Were Analysts Bearish Avery Dennison Corporation This Week? -,0
2018-07-16 Short sale volume (not short interest) for is 34%. 41% 53% 34%,0
Blue Apron Shares Gap Down on Insider Selling,0
@LIBRA14885 Whatever you say old man..............how'd these puts work out BTW? #classictweet,0
U.S. Silica Receives Downgrade From Morgan Stanley. Will Other Analysts Follow Suit? -,0
After Reaching Milestone Is Yandex N.V. - Class A Ordinary Shares ’s Short Interest Revealing Something? -,0
Melvin Capital Management LP Trimmed Constellation Brands INC Stake by .60 Million as Share Price Declined ...,0
Deere &amp; Company Rating Lowered to Buy at Goldman Sachs Group,0
#FidelityNationalInformationServices BidaskScore is Lowered to Bought,0
Should Investors Be Selling Intu Properties ? Deutsche Has Just Downgraded The Stock -,0
Short sale volume(not short interest) for on 2018-07-06 is 60%. 58% 58% 49% 56%,0
#MACD turning bearish. Time to sell? Checkout the complete list of technicals here,0
Stericycle Rating Lowered to Hold at Zacks Investment Research,0
Analysts are on the Bearish side about Dr Pepper Snapple Group Inc. this week. -,0
Agree with @petenajarian looking good here room to move over the downtrend/200-day RSI still only 60. I'm…,0
How Many Xilinx Inc. 's Analysts Are Bearish?,0
Akamai Technologies INC Holder Howland Capital Management LLC Lowered Its Position by .41 Million as Stock…,0
Were Analysts Bearish McKesson Corporation This Week? -,0
@carmex212 @traderstewie Watch out DOW 25200 or more then drop down. Maybe tomorrow or Friday. I sold made .…,0
Semis are starting to rotate/improve against . Look for the fundamentally good picks that are beaten down…,0
AES Downgraded to “Sell” at Zacks Investment Research,0
Blue Apron Holdings Inc General Counsel Benjamin C. Singer Sells 10000 Shares of Stock,0
Omnicom down 4% as top line comes up short #premarket,0
Insider Selling: Darden Restaurants Inc. Director Sells 2418 Shares of Stock,0
DDR Downgraded to Strong Sell at Zacks Investment Research,0
Caterpillar bearish 'death cross' appears,0
How Many Waters Corporation 's Analysts Are Bearish?,0
Insider Selling: Carrizo Oil &amp; Gas Inc Insider Sells 6000 Shares of Stock,0
RT @Weezie1317: Looking better (like ) with a potential cup forming. Hasn't broken it's downtrend from the April 24th highs yet…,0
Parallax Volatility Advisers LP Raised Its Intel Corp Holding by .87 Million -,0
Wednesday's Top Analyst Upgrades and Downgrades PART 1 …,0
Hasbro Lowered to “Buy” at BidaskClub,0
17-Aug-18 39 Puts Traded 12531 Times for .1 Million in Premium.,0
Edwards Lifesciences Stock Rating Lowered by Zacks Investment Research,0
Notable position opened in 21st Century Fox far downside puts,0
RT @hammockmonk: Last week I put on a straddle inspired by @tastytradeRyan @tastytrade and his Iron Condor. I closed it today at fif…,0
#RockwellCollins BidaskScore is Lowered to StronglySold,0
Cincinnati Financial Lowered to “Sell” at Zacks Investment Research,0
Motorola Solutions Stock Rating Lowered by Zacks Investment Research,0
Is there a Bearish outlook for Eli Lilly and Company this week? -,0
Interpublic Group Cos Shareholder Santa Barbara Asset Management Has Lowered Its Stake by .00 Million as Ma…,0
Edwin J. Hill Sells 44815 Shares of CarMax Inc Stock,0
Could Prudential Financial Inc. Decrease Even More? The Stock Formed Bearish Wedge Down Chart Pattern -,0
Waters Lowered to Underperform at Bank of America,0
RT @AlertTrade: TREND REVERSAL DOWN ALERT: VERIZON COMMUNICATIONS 📉 TradeIdeas via to Free Trading Room,0
Perrigo Downgraded by Goldman Sachs Group,0
Juniper Networks Downgraded by Zacks Investment Research to Hold,0
Is there a Bearish outlook for Avery Dennison Corporation this week? -,0
Chipmaker Broadcom Downgraded On Rising Strategic Uncertainty,0
Are Analysts Bearish Ameren Corporation After Last Week?,0
Xilinx Inc. SVP William Christopher Madden Sells 4273 Shares of Stock,0
Maxim Group May Have Lost Confidence in Darden Restaurants Downgrades Shares -,0
Can Yandex N.V. - Class A Ordinary Shares ’s Tomorrow be Different? The Stock Had Increase in Shorts -,0
Short sale vol (not short interest) for on 2018-07-16 is 62%. 30% 61% 24% 41%,0
Is there a Bearish outlook for Entergy Corporation this week? -,0
Everest Re Group Stock Rating Lowered by Zacks Investment Research,0
How Many Robert Half International Inc. 's Analysts Are Bearish?,0
Are Analysts Bearish AutoZone Inc. After Last Week? -,0
Array Biopharma Downgraded by Zacks Investment Research to “Sell”,0
RT @TradeSatoshi: AMGCHAIN will be delisted from Tradesatoshi the 31/07/18 devs reset the blockchain and did not inform us causing lo…,0
RT @TopGunFP: lowers midpoint of full year revenue guidance by mil. Stock down almost 6% AHs,0
Were Analysts Bearish Helmerich &amp; Payne Inc. This Week?,0
Darden Restaurants Inc. Director Sells .62 in Stock,0
Flex Downgraded to Strong Sell at Zacks Investment Research,0
Is there a Bearish outlook for The J. M. Smucker Company this week?,0
Analysts are on the Bearish side about Nuance Communications Inc. this week. -,0
NiSource Downgraded by Zacks Investment Research,0
: AUG PUT Activity on BID Side .. 1902 block @.75 on BID .. Expire AUG 3,0
LGT Capital Partners LTD. Sells 39820 Shares of Akamai Technologies Inc.,0
Express Scripts Downgraded to Hold at BidaskClub,0
Hoplite Capital Management LP Cut Its Agilent Technologies INC Position by .89 Million; Stock Price Declined -,0
Maxim Group Downgrades Darden Restaurants to Hold,0
Snap Inc Director Mitchell Lasky Sells 25000 Shares of Stock,0
How Many Arthur J. Gallagher &amp; Co. 's Analysts Are Bearish? -,0
Goldcorp Rating Lowered to Sell at ValuEngine,0
Emerson Electric Downgraded by Zacks Investment Research to “Hold”,0
Mount Lucas Management LP Lowered Its Holding in Best Buy Co INC by .07 Million,0
Perrigo Is a Company that Goldman Seems to Dislike as Downgrade in Given -,0
"RT @Vince_Stanzione: Those ""hoping"" it would go down today because of guess the bears got it wrong again - new all time h…",0
Glu Mobile Inc. VP Sells .00 in Stock,0
17-Jan-20 45 Puts Traded 2150 Times for .1 Million in Premium.,0
Ecolab INC Holder Mairs &amp; Power INC Has Decreased Its Position by .60 Million -,0
Vertex Pharmaceuticals Incorporated SVP Sells .20 in Stock,0
Perrigo Stock Rating Lowered by Goldman Sachs Group,0
Franklin Resources PT Lowered to .00 at Morgan Stanley,0
Incyte Lowered to “Equal Weight” at Morgan Stanley,0
E*TRADE Financial Stock Rating Lowered by BidaskClub,0
Matthew Joseph Sepe Sells 1466 Shares of Lumentum Holdings Inc Stock,0
RT @Briefingcom: : Intuit sells largest data center as it continues to migrate to AWS; reaffirms Q4 results,0
Short sale vol (not short interest) for on 2018-07-06 is 72%. 65% 48% 32% 62%,0
Insider Selling: Varian Medical Systems Inc. SVP Sells 1327 Shares of Stock,0
Aaron Ahola Sells 4543 Shares of Akamai Technologies Inc. Stock,0
@permabear_uk - Need your input as I am planning to exit and entering . what are your thoughts?,0
Air Prods &amp; Chems INC Holder Sir Capital Management LP Has Trimmed Its Position by .48 Million as Shares Dec…,0
Motorola Solutions Downgraded by Zacks Investment Research,0
Best Buy Co INC Market Value Declined While Mount Lucas Management LP Cut Position by .07 Million -,0
Time Warner INC Market Value Declined While Manikay Partners LLC Has Cut Its Holding -,0
Were Analysts Bearish Masco Corporation This Week? -,0
Public Service Enterprise Group Downgraded to “Hold” at ValuEngine,0
RT @MarketCurrents: Manitowoc Generac downgraded to Sell at Goldman #premarket,0
those puts got cut in half at my stop... every trader takes losses ..not a big deal .but you're counting your money…,0
CarMax Inc CEO William D. Nash Sells 74130 Shares,0
Kellogg Co Share Price Declined While Kellogg W K Foundation Trust Cut by .35 Million Its Holding,0
Paul J. Clancy Sells 5241 Shares of Alexion Pharmaceuticals Inc. Stock,0
Blue Apron Holdings Inc Insider Sells .00 in Stock,0
Invesco PT Lowered to .00 at Credit Suisse Group,0
Lowes Cos INC Shareholder Incline Global Management LLC Cut Stake,0
Akamai Technologies Inc. SVP Sells .00 in Stock,0
Keefe Bruyette &amp; Woods Downgrades Invesco to Market Perform,0
Lasalle Investment Management Securities LLC Position in Simon Property Group INC Lowered as Share Price Rose -,0
technical alerts: NR7 Doji - Bearish? Stochastic Reached Overbought Upper Bollinger Ban...,0
Matthew Joseph Sepe Sells 1466 Shares of Lumentum Holdings Inc Stock,0
Incyte Lowered to “Equal Weight” at Morgan Stanley,0
GE wins new respect from bearish analyst but shares little changed,0
T. Rowe Price Group Lowered to “Hold” at Zacks Investment Research,0
U.S. Silica Downgraded to “Equal Weight” at Morgan Stanley,0
Torchmark Downgraded by Zacks Investment Research to “Hold”,0
Zacks Investment Research Downgrades SLM to Hold,0
Mettler-Toledo International PT Lowered to .00,0
checks also indicate the handset end market remains depressed and we believe there could be downside for companies…,0
As Marriott International Market Valuation Declined Nomura Holdings INC Has Lowered Position -,0
Found more symmetry support at .8 on (#gold #futures). #PositiveDivergence is building but doesn't gua…,0
Short sale volume (not short interest) for at 2018-07-16 is 48%. 65% 43% 24% 36%,0
RT @jbzstocks: coincidence that there is bullish divergence and 2 insiders buying each?,0
RT @Optionsonar1: Big bullish unusual option activity detected: - big bearish:,0
Zacks Investment Research Downgrades Discover Financial Services to Hold,0
Western Digital Downgraded to “Hold” at Zacks Investment Research,0
IBM in patent dispute with Groupon,0
Whiting Petroleum Shares Gap Down to .93,0
New UOA detected for : 1500 .5 PUT options expiring 2018-07-27 traded for .0 bought on the ask,0
Vertex Pharmaceuticals Incorporated EVP Sells .00 in Stock,0
Wellington Management Group Llp Lowered Position in Pnc Finl Svcs Group INC by .78 Million -,0
Hotchkis &amp; Wiley Capital Management LLC Upped Holding in American Intl Group INC as Valuation Declined -,0
As Motorola Solutions INC Market Value Rose Arbiter Partners Capital Management LLC Upped Position -,0
Prudential Financial Price Target Lowered to .00 at B. Riley,0
open interest for maturity 07/20/2018. High put=140.00 High call=155.00 #maxpain #options…,0
SLM Downgraded by Zacks Investment Research,0
Short sale volume (not short interest) for on 2018-07-16 is 38%. 74% 63% 52% 37%,0
Paul Sagan Sells 39100 Shares of Akamai Technologies Inc. Stock,0
Institutional Investors Are Dumping Foot Locker Inc -,0
As Fireeye INC Stock Value Declined Shapiro Capital Management LLC Decreased by .94 Billion Its Stake -,0
Can Avery Dennison Corporation ’s Tomorrow Be Different? The Stock Had Decline in Shorts,0
Alaska Air Group PT Lowered to .00,0
Stericycle Downgraded to Hold at Zacks Investment Research,0
